Job ID,Job Title,Salary,Skills,Location,Years of Experience,Company Name,Mode of Work,skills_tokens,job_title_tokens
3601,Senior Marketing Specialist,$116973,"Marketing Strategy, Google Analytics, Email Marketing, Campaign Management, Content Creation","Grand Rapids, MI",7,Lighthouse Logistics,Onsite,"[101, 5821, 5656, 1010, 8224, 25095, 1010, 10373, 5821, 1010, 3049, 2968, 1010, 4180, 4325, 102]","[101, 3026, 5821, 8325, 102]"
3602,Senior Data Security Analyst,$207847,"Incident Response, Network Security, Data Privacy, Penetration Testing","Aurora, CO",12,Ruby Radiance,Remote,"[101, 5043, 3433, 1010, 2897, 3036, 1010, 2951, 9394, 1010, 20015, 5604, 102]","[101, 3026, 2951, 3036, 12941, 102]"
3603,Senior Systems Analyst,$211191,"ERP Systems, System Architecture, Networking","Dallas, TX",10,Crimson Technology,Onsite,"[101, 9413, 2361, 3001, 1010, 2291, 4294, 1010, 14048, 102]","[101, 3026, 3001, 12941, 102]"
3604,Senior SEO Consultant,$205212,"SEO Strategy, Keyword Research, Link Building, Content Optimization","Wilmington, DE",12,Lighthouse Logistics,Onsite,"[101, 27457, 5656, 1010, 3145, 18351, 2470, 1010, 4957, 2311, 1010, 4180, 20600, 102]","[101, 3026, 27457, 8930, 102]"
3605,Senior Software Tester,$159117,"Performance Testing, Bug Tracking, Selenium, Test Planning","Provo, UT",12,Pulse Point Media,Onsite,"[101, 2836, 5604, 1010, 11829, 9651, 1010, 7367, 7770, 5007, 1010, 3231, 4041, 102]","[101, 3026, 4007, 3231, 2121, 102]"
3606,Blockchain Developer,$81618,"Ethereum, Token Economics, Hyperledger","Cleveland, OH",5,Cascade Communications,Hybrid,"[101, 28855, 14820, 1010, 19204, 5543, 1010, 23760, 3709, 4590, 102]","[101, 3796, 24925, 2078, 9722, 102]"
3607,Web Developer,$62942,"PHP, Web Performance Optimization, CSS, Ruby on Rails","Rockville, MD",1,Marble Media,Hybrid,"[101, 25718, 1010, 4773, 2836, 20600, 1010, 20116, 2015, 1010, 10090, 2006, 15168, 102]","[101, 4773, 9722, 102]"
3608,Senior Data Security Analyst,$211262,"Data Privacy, Compliance Standards, Firewalls, Information Security","Grand Rapids, MI",12,Twilight Technologies,Onsite,"[101, 2951, 9394, 1010, 12646, 4781, 1010, 2543, 9628, 2015, 1010, 2592, 3036, 102]","[101, 3026, 2951, 3036, 12941, 102]"
3609,Data Scientist,$80622,"Hadoop, TensorFlow, Keras, R","Olympia, WA",1,CreativeUX,Onsite,"[101, 2018, 18589, 1010, 23435, 12314, 1010, 17710, 8180, 1010, 1054, 102]","[101, 2951, 7155, 102]"
3610,Senior Public Health Official,$232191,"Public Policy, Epidemiology, Biostatistics, Health Promotion Programs, Community Health","Des Moines, IA",14,Omega Mobile,Hybrid,"[101, 2270, 3343, 1010, 4958, 5178, 4328, 6779, 1010, 16012, 9153, 16774, 6558, 1010, 2740, 4712, 3454, 1010, 2451, 2740, 102]","[101, 3026, 2270, 2740, 2880, 102]"
3611,Senior Mobile App Developer,$247770,"Mobile UI/UX Design, Android Development, iOS Development, React Native","Grand Rapids, MI",12,Twilight Technologies,Onsite,"[101, 4684, 21318, 1013, 1057, 2595, 2640, 1010, 11924, 2458, 1010, 16380, 2458, 1010, 10509, 3128, 102]","[101, 3026, 4684, 10439, 9722, 102]"
3612,Software Developer,$125510,"DevOps Practices, Django, Spring Boot","Harrisburg, PA",2,TechCorp,Remote,"[101, 16475, 11923, 6078, 1010, 6520, 23422, 1010, 3500, 9573, 102]","[101, 4007, 9722, 102]"
3613,3D Animator,$106057,"Visual Effects, Rigging, Storyboarding, Animation Software","Provo, UT",3,SpireTech,Remote,"[101, 5107, 3896, 1010, 19838, 4726, 1010, 2466, 21172, 1010, 7284, 4007, 102]","[101, 7605, 25132, 102]"
3614,Senior Mobile App Developer,$194275,"Mobile UI/UX Design, Android Development, iOS Development, App Store Optimization","Des Moines, IA",11,Quantum Realty,Remote,"[101, 4684, 21318, 1013, 1057, 2595, 2640, 1010, 11924, 2458, 1010, 16380, 2458, 1010, 10439, 3573, 20600, 102]","[101, 3026, 4684, 10439, 9722, 102]"
3615,Senior Corporate Lawyer,$180323,"Labor Law, Contract Law, Corporate Finance Law, Compliance","Harrisburg, PA",9,SkyHigh Networks,Remote,"[101, 4450, 2375, 1010, 3206, 2375, 1010, 5971, 5446, 2375, 1010, 12646, 102]","[101, 3026, 5971, 5160, 102]"
3616,Senior Corporate Lawyer,$66543,"Securities Regulation, Intellectual Property, Contract Law","Richmond, VA",6,NextGen Developers,Remote,"[101, 12012, 7816, 1010, 7789, 3200, 1010, 3206, 2375, 102]","[101, 3026, 5971, 5160, 102]"
3617,Senior Microsoft CRM Developer,$176178,"ASP .NET, Microsoft Dynamics 365, PowerApps, C#","Dover, DE",15,New Horizons Systems,Onsite,"[101, 2004, 2361, 1012, 5658, 1010, 7513, 10949, 19342, 1010, 2373, 29098, 2015, 1010, 1039, 1001, 102]","[101, 3026, 7513, 13675, 2213, 9722, 102]"
3618,SEO Consultant,$139487,"Content Marketing, Keyword Research, Link Building, Local SEO, Webmaster Tools","Burlington, VT",2,Elite Operations,Remote,"[101, 4180, 5821, 1010, 3145, 18351, 2470, 1010, 4957, 2311, 1010, 2334, 27457, 1010, 4773, 8706, 5906, 102]","[101, 27457, 8930, 102]"
3619,Senior Mobile App Developer,$126363,"React Native, Mobile UI/UX Design, Android Development, Mobile Development, iOS Development","Louisville, KY",6,Celestial Systems,Onsite,"[101, 10509, 3128, 1010, 4684, 21318, 1013, 1057, 2595, 2640, 1010, 11924, 2458, 1010, 4684, 2458, 1010, 16380, 2458, 102]","[101, 3026, 4684, 10439, 9722, 102]"
3620,Senior Database Developer,$234366,"ETL Processes, Performance Tuning, Oracle, Microsoft Access, PostgreSQL","Sioux Falls, SD",9,Pegasus Properties,Onsite,"[101, 3802, 2140, 6194, 1010, 2836, 17372, 1010, 14721, 1010, 7513, 3229, 1010, 2695, 17603, 2015, 4160, 2140, 102]","[101, 3026, 7809, 9722, 102]"
3621,UX Designer,$90491,"Accessibility Design, Interaction Design, Photoshop","New Haven, CT",2,Lunar Landscapes,Onsite,"[101, 23661, 2640, 1010, 8290, 2640, 1010, 7760, 18471, 102]","[101, 1057, 2595, 5859, 102]"
3622,Senior Web Developer,$82052,"Security Practices, HTML, Ruby on Rails","Newark, NJ",7,NetSolutions,Remote,"[101, 3036, 6078, 1010, 16129, 1010, 10090, 2006, 15168, 102]","[101, 3026, 4773, 9722, 102]"
3623,SEO Consultant,$71588,"Content Optimization, Link Building, Search Engine Algorithms, Local SEO","Helena, MT",2,Emerald Enterprises,Onsite,"[101, 4180, 20600, 1010, 4957, 2311, 1010, 3945, 3194, 13792, 1010, 2334, 27457, 102]","[101, 27457, 8930, 102]"
3624,Senior SEO Consultant,$178902,"Content Marketing, SEO, Content Optimization, Local SEO, Link Building","Austin, TX",12,MarketHigh,Onsite,"[101, 4180, 5821, 1010, 27457, 1010, 4180, 20600, 1010, 2334, 27457, 1010, 4957, 2311, 102]","[101, 3026, 27457, 8930, 102]"
3625,Senior Foreign Language Translator,$246739,"Language Proficiency, Technical Translation, Cultural Awareness, Document Translation","Carson City, NV",13,CreativeUX,Remote,"[101, 2653, 26293, 1010, 4087, 5449, 1010, 3451, 7073, 1010, 6254, 5449, 102]","[101, 3026, 3097, 2653, 11403, 102]"
3626,DevOps Engineer,$140183,"Docker, Cloud Deployment, Linux","Denver, CO",0,Jade Services,Hybrid,"[101, 8946, 2121, 1010, 6112, 10813, 1010, 11603, 102]","[101, 16475, 11923, 3992, 102]"
3627,AI Research Scientist,$133961,"AI Ethics, Python, AI Model Optimization, Deep Learning","Pierre, SD",4,Urban Dynamics,Remote,"[101, 9932, 9615, 1010, 18750, 1010, 9932, 2944, 20600, 1010, 2784, 4083, 102]","[101, 9932, 2470, 7155, 102]"
3628,Senior Network Administrator,$150257,"Remote Support, Cloud Computing, Cisco Systems, VPN","Seattle, WA",12,Chronos Technology,Remote,"[101, 6556, 2490, 1010, 6112, 9798, 1010, 26408, 3001, 1010, 21210, 2078, 102]","[101, 3026, 2897, 8911, 102]"
3629,Senior Data Scientist,$165968,"Python, Keras, Hadoop","Norman, OK",12,Streamline Studios,Onsite,"[101, 18750, 1010, 17710, 8180, 1010, 2018, 18589, 102]","[101, 3026, 2951, 7155, 102]"
3630,Data Scientist,$95715,"Deep Learning, Data Mining, Python","Greenville, SC",3,Iris Innovations,Onsite,"[101, 2784, 4083, 1010, 2951, 5471, 1010, 18750, 102]","[101, 2951, 7155, 102]"
3631,Senior Mobile App Developer,$100246,"App Store Optimization, Mobile Development, Firebase","Frankfort, KY",8,Shadowfax Technologies,Onsite,"[101, 10439, 3573, 20600, 1010, 4684, 2458, 1010, 2543, 15058, 102]","[101, 3026, 4684, 10439, 9722, 102]"
3632,Video Game Designer,$146125,"Graphic Design, Level Design, Game Mechanics, Interactive Storytelling, Programming","Cleveland, OH",0,Mystic Tech,Remote,"[101, 8425, 2640, 1010, 2504, 2640, 1010, 2208, 9760, 1010, 9123, 20957, 1010, 4730, 102]","[101, 2678, 2208, 5859, 102]"
3633,Senior Logistics Coordinator,$181448,"Logistics Software, Supply Chain Optimization, Freight Management, Import/Export Compliance, Logistics Planning","Huntington, WV",10,GreenLeaf Technologies,Onsite,"[101, 12708, 4007, 1010, 4425, 4677, 20600, 1010, 8441, 2968, 1010, 12324, 1013, 9167, 12646, 1010, 12708, 4041, 102]","[101, 3026, 12708, 10669, 102]"
3634,Mobile App Developer,$147439,"Firebase, Cross-Platform Development, App Store Optimization, Swift","Salt Lake City, UT",2,Ironclad Tech,Remote,"[101, 2543, 15058, 1010, 2892, 1011, 4132, 2458, 1010, 10439, 3573, 20600, 1010, 9170, 102]","[101, 4684, 10439, 9722, 102]"
3635,Senior Human Resources Manager,$159640,"Training, Compliance, Diversity and Inclusion, HR Policies, Benefits Administration","New Haven, CT",14,UrbanTech,Remote,"[101, 2731, 1010, 12646, 1010, 8906, 1998, 10502, 1010, 17850, 6043, 1010, 6666, 3447, 102]","[101, 3026, 2529, 4219, 3208, 102]"
3636,Senior Blockchain Developer,$201260,"Hyperledger, DApp Development, Token Economics, Smart Contracts, Blockchain","Manchester, NH",11,Golden Ratio Enterprises,Remote,"[101, 23760, 3709, 4590, 1010, 4830, 9397, 2458, 1010, 19204, 5543, 1010, 6047, 8311, 1010, 3796, 24925, 2078, 102]","[101, 3026, 3796, 24925, 2078, 9722, 102]"
3637,DevOps Engineer,$76196,"Automation Tools, Ansible, Security Best Practices, Docker","Rochester, MN",0,Quantum Web Development,Onsite,"[101, 19309, 5906, 1010, 2019, 19307, 1010, 3036, 2190, 6078, 1010, 8946, 2121, 102]","[101, 16475, 11923, 3992, 102]"
3638,Senior Logistics Coordinator,$247377,"Supply Chain Management, Distribution Strategies, Inventory Management, Supply Chain Optimization","Houston, TX",13,Mystic Tech,Onsite,"[101, 4425, 4677, 2968, 1010, 4353, 9942, 1010, 12612, 2968, 1010, 4425, 4677, 20600, 102]","[101, 3026, 12708, 10669, 102]"
3639,Senior Data Scientist,$181868,"Machine Learning, Spark, Data Mining, Python, Data Analysis","Buffalo, NY",15,Cobalt Tech,Hybrid,"[101, 3698, 4083, 1010, 12125, 1010, 2951, 5471, 1010, 18750, 1010, 2951, 4106, 102]","[101, 3026, 2951, 7155, 102]"
3640,Senior SEO Consultant,$203712,"Local SEO, Content Marketing, Webmaster Tools","Boise, ID",11,Titan Tech,Remote,"[101, 2334, 27457, 1010, 4180, 5821, 1010, 4773, 8706, 5906, 102]","[101, 3026, 27457, 8930, 102]"
3641,Senior Public Health Official,$54785,"Biostatistics, Epidemiology, Health Education, Disease Prevention","Fargo, ND",8,New Dawn Technologies,Onsite,"[101, 16012, 9153, 16774, 6558, 1010, 4958, 5178, 4328, 6779, 1010, 2740, 2495, 1010, 4295, 9740, 102]","[101, 3026, 2270, 2740, 2880, 102]"
3642,Senior Data Security Analyst,$247804,"Data Privacy, Firewalls, Incident Response, Vulnerability Assessment","Warwick, RI",14,DevStudios,Hybrid,"[101, 2951, 9394, 1010, 2543, 9628, 2015, 1010, 5043, 3433, 1010, 18130, 7667, 102]","[101, 3026, 2951, 3036, 12941, 102]"
3643,Biomedical Engineer,$145335,"Biomaterials, Regenerative Medicine, Biomechanics, Clinical Engineering","Virginia Beach, VA",1,Zephyr Innovations,Remote,"[101, 16012, 8585, 14482, 2015, 1010, 19723, 24454, 8082, 4200, 1010, 16012, 4168, 14856, 6558, 1010, 6612, 3330, 102]","[101, 20906, 3992, 102]"
3644,Senior Web Developer,$188952,"Security Practices, JavaScript, CSS","Rapid City, SD",10,CreativeUX,Remote,"[101, 3036, 6078, 1010, 9262, 22483, 1010, 20116, 2015, 102]","[101, 3026, 4773, 9722, 102]"
3645,Web Developer,$145096,"Ruby on Rails, HTML, Angular","Grand Rapids, MI",3,New Dawn Technologies,Remote,"[101, 10090, 2006, 15168, 1010, 16129, 1010, 16108, 102]","[101, 4773, 9722, 102]"
3646,Senior Network Administrator,$215489,"Docker, Cybersecurity, Cisco Systems, Cloud Computing, Networking","Mesa, AZ",10,Summit Securities,Hybrid,"[101, 8946, 2121, 1010, 16941, 3366, 10841, 15780, 1010, 26408, 3001, 1010, 6112, 9798, 1010, 14048, 102]","[101, 3026, 2897, 8911, 102]"
3647,Senior Microsoft CRM Developer,$202741,"PowerApps, ASP .NET, SQL Server, Integration Services, Javascript","Baton Rouge, LA",12,Aurora Analytics,Remote,"[101, 2373, 29098, 2015, 1010, 2004, 2361, 1012, 5658, 1010, 29296, 8241, 1010, 8346, 2578, 1010, 9262, 22483, 102]","[101, 3026, 7513, 13675, 2213, 9722, 102]"
3648,Senior Human Resources Manager,$85886,"Employee Engagement, Workforce Planning, Employee Relations","Colorado Springs, CO",8,Infinity Game Studios,Hybrid,"[101, 7904, 8147, 1010, 14877, 4041, 1010, 7904, 4262, 102]","[101, 3026, 2529, 4219, 3208, 102]"
3649,Senior Cloud Solutions Architect,$167310,"Cloud Migration, Cloud Storage Solutions, Hybrid Cloud, Google Cloud","Wichita, KS",13,AstroTech,Onsite,"[101, 6112, 9230, 1010, 6112, 5527, 7300, 1010, 8893, 6112, 1010, 8224, 6112, 102]","[101, 3026, 6112, 7300, 4944, 102]"
3650,Database Developer,$132279,"MongoDB, Performance Tuning, Microsoft Access, Database Design","Rochester, MN",5,Visionary Apps,Hybrid,"[101, 12256, 3995, 18939, 1010, 2836, 17372, 1010, 7513, 3229, 1010, 7809, 2640, 102]","[101, 7809, 9722, 102]"
3651,Senior Technical Writer,$78937,"Markdown, Research, Editing, API Documentation","Carson City, NV",7,Guardian Tech,Onsite,"[101, 2928, 7698, 1010, 2470, 1010, 9260, 1010, 17928, 12653, 102]","[101, 3026, 4087, 3213, 102]"
3652,Senior Web Developer,$222249,"HTML, JavaScript, PHP","Montpelier, VT",15,New Dawn Technologies,Onsite,"[101, 16129, 1010, 9262, 22483, 1010, 25718, 102]","[101, 3026, 4773, 9722, 102]"
3653,Senior Product Manager,$181397,"Project Management, Market Research, User Experience Design","Manchester, NH",14,Omega Mobile,Onsite,"[101, 2622, 2968, 1010, 3006, 2470, 1010, 5310, 3325, 2640, 102]","[101, 3026, 4031, 3208, 102]"
3654,Biomedical Engineer,$90626,"Medical Imaging, Healthcare Technologies, Tissue Engineering, Regenerative Medicine, Biomaterials","Salem, OR",4,CryptoLogic,Onsite,"[101, 2966, 12126, 1010, 9871, 6786, 1010, 8153, 3330, 1010, 19723, 24454, 8082, 4200, 1010, 16012, 8585, 14482, 2015, 102]","[101, 20906, 3992, 102]"
3655,Web Developer,$97393,"HTML, PHP, Angular, React","Burlington, VT",5,Elite Operations,Hybrid,"[101, 16129, 1010, 25718, 1010, 16108, 1010, 10509, 102]","[101, 4773, 9722, 102]"
3656,Senior Real Estate Agent,$185296,"Property Law, Market Analysis, Real Estate Marketing","Indianapolis, IN",10,AlphaBuild,Onsite,"[101, 3200, 2375, 1010, 3006, 4106, 1010, 2613, 3776, 5821, 102]","[101, 3026, 2613, 3776, 4005, 102]"
3657,Graphic Designer,$48930,"User Interface Design, Typography, Animation, Sketch, Figma","Trenton, NJ",4,Emerald Enterprises,Hybrid,"[101, 5310, 8278, 2640, 1010, 5939, 6873, 12565, 1010, 7284, 1010, 11080, 1010, 20965, 2863, 102]","[101, 8425, 5859, 102]"
3658,Network Administrator,$76671,"Remote Support, Windows Server, Networking","Columbus, OH",5,DataDriven Insights,Remote,"[101, 6556, 2490, 1010, 3645, 8241, 1010, 14048, 102]","[101, 2897, 8911, 102]"
3659,Senior Marketing Specialist,$160430,"AdWords, Facebook Ads, Digital Marketing, Campaign Management, SEO/SEM","Los Angeles, CA",14,NetSolutions,Remote,"[101, 4748, 22104, 1010, 9130, 14997, 1010, 3617, 5821, 1010, 3049, 2968, 1010, 27457, 1013, 7367, 2213, 102]","[101, 3026, 5821, 8325, 102]"
3660,Cybersecurity Analyst,$55034,"Intrusion Detection, Risk Assessment, Firewalls, Ethical Hacking, Cryptography","Seattle, WA",5,ProductPros,Onsite,"[101, 24554, 10788, 1010, 3891, 7667, 1010, 2543, 9628, 2015, 1010, 12962, 23707, 1010, 19888, 9888, 102]","[101, 16941, 3366, 10841, 15780, 12941, 102]"
3661,Software Tester,$139415,"Security Testing, Manual Testing, Performance Testing","New York, NY",1,AstroTech,Onsite,"[101, 3036, 5604, 1010, 6410, 5604, 1010, 2836, 5604, 102]","[101, 4007, 3231, 2121, 102]"
3662,Product Manager,$46980,"User Experience Design, Public Speaking, Market Research, Product Lifecycle Management, Project Management","Santa Fe, NM",0,Crown Computing,Onsite,"[101, 5310, 3325, 2640, 1010, 2270, 4092, 1010, 3006, 2470, 1010, 4031, 2166, 23490, 2968, 1010, 2622, 2968, 102]","[101, 4031, 3208, 102]"
3663,Senior UX Designer,$220999,"UI/UX Design, Prototype Design, Interaction Design, Responsive Design","Des Moines, IA",9,Lunar Landscapes,Hybrid,"[101, 21318, 1013, 1057, 2595, 2640, 1010, 8773, 2640, 1010, 8290, 2640, 1010, 26651, 2640, 102]","[101, 3026, 1057, 2595, 5859, 102]"
3664,Fintech Analyst,$126785,"Cryptocurrency Analysis, Payment Systems, Blockchain, Financial Markets, Quantitative Analysis","Albuquerque, NM",4,MarketHigh,Hybrid,"[101, 19888, 10085, 3126, 7389, 5666, 4106, 1010, 7909, 3001, 1010, 3796, 24925, 2078, 1010, 3361, 6089, 1010, 20155, 4106, 102]","[101, 10346, 15007, 12941, 102]"
3665,Senior Graphic Designer,$47743,"User Interface Design, Print Design, Web Design, Typography","Norman, OK",7,AstroTech,Hybrid,"[101, 5310, 8278, 2640, 1010, 6140, 2640, 1010, 4773, 2640, 1010, 5939, 6873, 12565, 102]","[101, 3026, 8425, 5859, 102]"
3666,Senior Software Tester,$174943,"Performance Testing, Test Scripts, Selenium, Test Planning","Minneapolis, MN",11,Orion Solutions,Hybrid,"[101, 2836, 5604, 1010, 3231, 14546, 1010, 7367, 7770, 5007, 1010, 3231, 4041, 102]","[101, 3026, 4007, 3231, 2121, 102]"
3667,Mobile App Developer,$109126,"Cross-Platform Development, iOS Development, React Native","Davenport, IA",4,DevStudios,Hybrid,"[101, 2892, 1011, 4132, 2458, 1010, 16380, 2458, 1010, 10509, 3128, 102]","[101, 4684, 10439, 9722, 102]"
3668,Software Tester,$65939,"Test Planning, Regression Testing, Quality Assurance","Charleston, SC",1,Lunar Landscapes,Onsite,"[101, 3231, 4041, 1010, 26237, 5604, 1010, 3737, 16375, 102]","[101, 4007, 3231, 2121, 102]"
3669,DevOps Engineer,$146711,"Security Best Practices, Cloud Deployment, Monitoring and Logging, Kubernetes, Automation Tools","Green Bay, WI",3,Ruby Radiance,Onsite,"[101, 3036, 2190, 6078, 1010, 6112, 10813, 1010, 8822, 1998, 15899, 1010, 13970, 5677, 7159, 2229, 1010, 19309, 5906, 102]","[101, 16475, 11923, 3992, 102]"
3670,Cybersecurity Analyst,$116495,"Network Security, Malware Analysis, Security Audits, Compliance","Seattle, WA",1,WriteIt,Hybrid,"[101, 2897, 3036, 1010, 15451, 8059, 4106, 1010, 3036, 15727, 2015, 1010, 12646, 102]","[101, 16941, 3366, 10841, 15780, 12941, 102]"
3671,Database Developer,$67312,"Microsoft Access, SQL Server, MySQL, Data Warehousing, Database Design","Minneapolis, MN",0,Cobalt Tech,Onsite,"[101, 7513, 3229, 1010, 29296, 8241, 1010, 2026, 2015, 4160, 2140, 1010, 2951, 16283, 6806, 18161, 1010, 7809, 2640, 102]","[101, 7809, 9722, 102]"
3672,Senior Systems Analyst,$179233,"Data Analysis, Oracle Applications, Cloud Computing, Project Management","Nashua, NH",13,Pathfinder Enterprises,Hybrid,"[101, 2951, 4106, 1010, 14721, 5097, 1010, 6112, 9798, 1010, 2622, 2968, 102]","[101, 3026, 3001, 12941, 102]"
3673,Senior SEO Consultant,$59874,"Keyword Research, Content Marketing, Webmaster Tools, SEO Strategy","Tallahassee, FL",6,Visionary Apps,Hybrid,"[101, 3145, 18351, 2470, 1010, 4180, 5821, 1010, 4773, 8706, 5906, 1010, 27457, 5656, 102]","[101, 3026, 27457, 8930, 102]"
3674,Fintech Analyst,$119578,"Financial Markets, Cryptocurrency Analysis, Payment Systems","Harrisburg, PA",3,Visionary Apps,Onsite,"[101, 3361, 6089, 1010, 19888, 10085, 3126, 7389, 5666, 4106, 1010, 7909, 3001, 102]","[101, 10346, 15007, 12941, 102]"
3675,Senior Software Developer,$148520,"Vue.js, SQL, GraphQL","Seattle, WA",8,Starlight Media,Onsite,"[101, 24728, 2063, 1012, 1046, 2015, 1010, 29296, 1010, 10629, 4160, 2140, 102]","[101, 3026, 4007, 9722, 102]"
3676,Data Security Analyst,$63988,"Encryption, Data Privacy, Compliance Standards, Network Security, Information Security","Portland, OR",1,SalesForce,Onsite,"[101, 21999, 1010, 2951, 9394, 1010, 12646, 4781, 1010, 2897, 3036, 1010, 2592, 3036, 102]","[101, 2951, 3036, 12941, 102]"
